        1000 514.280139 
        2000 511.527671 
        3000 510.681094 
        4000 511.445470 
        5000 511.724414 
        6000 512.447563 
        7000 511.824133 
        8000 513.155984 
        9000 512.551974 
        10000 511.997000 
