    1 0.027226 
    5001 0.023764 
    10001 0.041818 
    15001 0.106871 
    20001 0.193153 
    25001 0.303597 
    30001 0.435043 
    35001 0.608482 
    40001 0.768706 
    45001 0.968346 
    50001 1.217726 
    55001 1.627213 
    60001 1.787381 
    65001 1.947125 
    70001 2.267119 
    75001 2.561437 
    80001 2.905149 
    85001 3.250618 
    90001 3.654128 
    95001 4.044357 
