    1 0.000007 
    25001 1.314872 
    50001 5.305652 
    75001 12.247721 
    100001 21.671263 
    125001 33.060060 
    150001 47.885974 
    175001 64.360182 
    200001 85.757068 
    225001 106.195347 
    250001 132.100728 
    275001 160.099162 
    300001 188.916845 
    325001 224.464074 
    350001 257.055808 
    375001 296.558763 
    400001 334.977999 
    425001 374.124171 
    450001 424.274018 
    475001 468.615784 
